,CID,Name,Party,Cycle,Industry,Industry Code,Total,PACs,Individuals,Origin,Last Updated,Source,industrypercent,candtotal
8751,N00031104,Randy Hultgren,R,2014,Leadership PACs,Q03,36788,36788,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00031104&cycle=2014,0.0588170401221,625465
8752,N00031104,Randy Hultgren,R,2014,Building Trade Unions,P01,36000,36000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00031104&cycle=2014,0.05755717746,625465
8753,N00031104,Randy Hultgren,R,2014,Finance/Credit Companies,F06,30750,30750,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00031104&cycle=2014,0.0491634224137,625465
8754,N00031104,Randy Hultgren,R,2014,Electric Utilities,E08,30000,27500,2500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00031104&cycle=2014,0.04796431455,625465
8755,N00004961,John M. Shimkus,R,2014,Health Professionals,H01,193950,191500,2450,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.189422055193,1023904
8756,N00004961,John M. Shimkus,R,2014,Pharmaceuticals/Health Products,H04,159700,156600,3100,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.155971653593,1023904
8757,N00004961,John M. Shimkus,R,2014,Electric Utilities,E08,146000,145500,500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.142591492952,1023904
8758,N00004961,John M. Shimkus,R,2014,Oil & Gas,E01,112500,111500,1000,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.109873581898,1023904
8759,N00004961,John M. Shimkus,R,2014,Chemical & Related Manufacturing,N13,89999,87999,2000,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.0878978888646,1023904
8760,N00004961,John M. Shimkus,R,2014,Insurance,F09,77250,75500,1750,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.0754465262368,1023904
8761,N00004961,John M. Shimkus,R,2014,Lobbyists,K02,65750,5500,60250,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.0642150045317,1023904
8762,N00004961,John M. Shimkus,R,2014,Crop Production & Basic Processing,A01,63055,49000,14055,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.0615829218364,1023904
8763,N00004961,John M. Shimkus,R,2014,Misc Energy,E07,59200,50500,8700,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.05781792043,1023904
8764,N00004961,John M. Shimkus,R,2014,Lawyers/Law Firms,K01,56500,46250,10250,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004961&cycle=2014,0.0551809544645,1023904
8765,N00030667,Adam Kinzinger,R,2014,Health Professionals,H01,94100,54000,40100,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.126970847979,741115
8766,N00030667,Adam Kinzinger,R,2014,Electric Utilities,E08,92150,76150,16000,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.124339677378,741115
8767,N00030667,Adam Kinzinger,R,2014,Oil & Gas,E01,80600,64500,16100,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.10875505151,741115
8768,N00030667,Adam Kinzinger,R,2014,Insurance,F09,80550,66000,14550,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.108687585597,741115
8769,N00030667,Adam Kinzinger,R,2014,Pharmaceuticals/Health Products,H04,74500,71500,3000,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.100524210143,741115
8770,N00030667,Adam Kinzinger,R,2014,Retired,W06,73406,0,73406,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.0990480559697,741115
8771,N00030667,Adam Kinzinger,R,2014,Leadership PACs,Q03,72457,72457,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.0977675529439,741115
8772,N00030667,Adam Kinzinger,R,2014,Securities & Investment,F07,64722,8000,56722,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.0873305762264,741115
8773,N00030667,Adam Kinzinger,R,2014,Lawyers/Law Firms,K01,54625,21273,33352,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.0737065097859,741115
8774,N00030667,Adam Kinzinger,R,2014,Real Estate,F10,54005,31000,23005,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00030667&cycle=2014,0.0728699324666,741115
8775,N00033390,Cheri Bustos,D,2014,Leadership PACs,Q03,238643,224543,14100,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.209797150578,1137494
8776,N00033390,Cheri Bustos,D,2014,Lawyers/Law Firms,K01,174314,27000,147314,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.153243885242,1137494
8777,N00033390,Cheri Bustos,D,2014,Retired,W06,126457,0,126457,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.111171575411,1137494
8778,N00033390,Cheri Bustos,D,2014,Women's Issues,Q08,122860,23500,99360,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.108009360928,1137494
8779,N00033390,Cheri Bustos,D,2014,Candidate Committees,Q16,89000,89000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.0782421709477,1137494
8780,N00033390,Cheri Bustos,D,2014,Pro-Israel,Q05,82550,10797,71753,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.0725718113678,1137494
8781,N00033390,Cheri Bustos,D,2014,Transportation Unions,P03,82000,82000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.0720882923338,1137494
8782,N00033390,Cheri Bustos,D,2014,Securities & Investment,F07,74922,29000,45922,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.0658658419297,1137494
8783,N00033390,Cheri Bustos,D,2014,Building Trade Unions,P01,74700,73900,800,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.0656706760651,1137494
8784,N00033390,Cheri Bustos,D,2014,Air Transport,M01,72048,70498,1550,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00033390&cycle=2014,0.063339235196,1137494
8785,N00029273,Aaron Schock,R,2014,Securities & Investment,F07,225550,86500,139050,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.193878077293,1163360
8786,N00029273,Aaron Schock,R,2014,Insurance,F09,194160,159500,34660,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.166895887773,1163360
8787,N00029273,Aaron Schock,R,2014,Health Professionals,H01,179100,138000,41100,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.153950625774,1163360
8788,N00029273,Aaron Schock,R,2014,Real Estate,F10,126380,67000,59380,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.108633612983,1163360
8789,N00029273,Aaron Schock,R,2014,Retired,W06,101070,0,101070,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.0868776646954,1163360
8790,N00029273,Aaron Schock,R,2014,Pharmaceuticals/Health Products,H04,84750,82000,2750,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.0728493329666,1163360
8791,N00029273,Aaron Schock,R,2014,Food & Beverage,N01,73400,54500,18900,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.0630931096135,1163360
8792,N00029273,Aaron Schock,R,2014,Retail Sales,N03,63750,51000,12750,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.0547981708156,1163360
8793,N00029273,Aaron Schock,R,2014,Electric Utilities,E08,61050,48450,12600,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.0524773071104,1163360
8794,N00029273,Aaron Schock,R,2014,Accountants,F11,54150,40000,14150,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00029273&cycle=2014,0.0465462109751,1163360
8795,N00004981,Dick Durbin,D,2014,Lawyers/Law Firms,K01,1345362,113170,1232192,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.380643502042,3534441
8796,N00004981,Dick Durbin,D,2014,Securities & Investment,F07,315800,41000,274800,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0893493483128,3534441
8797,N00004981,Dick Durbin,D,2014,Retired,W06,314797,0,314797,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0890655693503,3534441
8798,N00004981,Dick Durbin,D,2014,Real Estate,F10,277667,47500,230167,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0785603720645,3534441
8799,N00004981,Dick Durbin,D,2014,Lobbyists,K02,260306,14500,245806,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0736484213487,3534441
8800,N00004981,Dick Durbin,D,2014,Health Professionals,H01,244561,147700,96861,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0691936857908,3534441
8801,N00004981,Dick Durbin,D,2014,Insurance,F09,219459,128000,91459,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0620915726136,3534441
8802,N00004981,Dick Durbin,D,2014,Pro-Israel,Q05,198840,30650,168190,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0562578353975,3534441
8803,N00004981,Dick Durbin,D,2014,Leadership PACs,Q03,181600,181600,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0513801192324,3534441
8804,N00004981,Dick Durbin,D,2014,Defense Aerospace,D01,176049,39999,136050,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00004981&cycle=2014,0.0498095738477,3534441
8805,N00012539,Mark Kirk,R,2014,Securities & Investment,F07,2151061,129900,2021161,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.262018525683,8209576
8806,N00012539,Mark Kirk,R,2014,Retired,W06,1426780,0,1426780,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.173794602791,8209576
8807,N00012539,Mark Kirk,R,2014,Lawyers/Law Firms,K01,859154,80139,779015,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.104652664157,8209576
8808,N00012539,Mark Kirk,R,2014,Pro-Israel,Q05,806996,127004,679992,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.0982993518788,8209576
8809,N00012539,Mark Kirk,R,2014,Health Professionals,H01,696638,357150,339488,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.0848567575232,8209576
8810,N00012539,Mark Kirk,R,2014,Real Estate,F10,599219,23800,575419,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.0729902494355,8209576
8811,N00012539,Mark Kirk,R,2014,Misc Finance,F13,542502,40000,502502,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.0660816100612,8209576
8812,N00012539,Mark Kirk,R,2014,Insurance,F09,414989,234000,180989,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.0505493828183,8209576
8813,N00012539,Mark Kirk,R,2014,Business Services,N05,359088,26500,332588,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.0437401395638,8209576
8814,N00012539,Mark Kirk,R,2014,Misc Manufacturing & Distributing,N15,353149,83900,269249,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00012539&cycle=2014,0.0430167160886,8209576
8815,N00002656,Jack Kingston,R,2014,Retired,W06,426704,0,426704,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.168189635091,2537041
8816,N00002656,Jack Kingston,R,2014,Lawyers/Law Firms,K01,372648,59089,313559,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.146882923847,2537041
8817,N00002656,Jack Kingston,R,2014,Health Professionals,H01,327229,88000,239229,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.128980572249,2537041
8818,N00002656,Jack Kingston,R,2014,Crop Production & Basic Processing,A01,311940,79000,232940,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.122954260495,2537041
8819,N00002656,Jack Kingston,R,2014,Real Estate,F10,281099,14500,266599,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.110797972914,2537041
8820,N00002656,Jack Kingston,R,2014,Insurance,F09,276008,64500,211508,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.108791304516,2537041
8821,N00002656,Jack Kingston,R,2014,Lobbyists,K02,156027,3932,152095,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.0614995973656,2537041
8822,N00002656,Jack Kingston,R,2014,Leadership PACs,Q03,152500,152500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.0601093951576,2537041
8823,N00002656,Jack Kingston,R,2014,Agricultural Services/Products,A07,119200,76250,42950,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.046983868215,2537041
8824,N00002656,Jack Kingston,R,2014,Commercial Banks,F03,113686,47500,66186,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002656&cycle=2014,0.0448104701501,2537041
8825,N00002674,Sanford D. Bishop Jr,D,2014,Lawyers/Law Firms,K01,64044,32444,31600,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.158905496338,403032
8826,N00002674,Sanford D. Bishop Jr,D,2014,Crop Production & Basic Processing,A01,63250,60500,2750,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.156935429445,403032
8827,N00002674,Sanford D. Bishop Jr,D,2014,Industrial Unions,P02,44000,44000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.109172472657,403032
8828,N00002674,Sanford D. Bishop Jr,D,2014,Building Trade Unions,P01,39500,39500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.0980071061355,403032
8829,N00002674,Sanford D. Bishop Jr,D,2014,Public Sector Unions,P04,35000,35000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.0868417396137,403032
8830,N00002674,Sanford D. Bishop Jr,D,2014,Food & Beverage,N01,35000,20500,14500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.0868417396137,403032
8831,N00002674,Sanford D. Bishop Jr,D,2014,Health Professionals,H01,31500,23500,8000,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.0781575656524,403032
8832,N00002674,Sanford D. Bishop Jr,D,2014,Forestry & Forest Products,A10,30500,25000,5500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.075676373092,403032
8833,N00002674,Sanford D. Bishop Jr,D,2014,Food Processing & Sales,A09,30238,27988,2250,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.0750263006411,403032
8834,N00002674,Sanford D. Bishop Jr,D,2014,Agricultural Services/Products,A07,30000,30000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002674&cycle=2014,0.0744357768118,403032
8835,N00026163,Lynn A. Westmoreland,R,2014,Real Estate,F10,89240,54890,34350,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.194936542956,457790
8836,N00026163,Lynn A. Westmoreland,R,2014,Commercial Banks,F03,73050,63000,10050,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.159570982328,457790
8837,N00026163,Lynn A. Westmoreland,R,2014,Accountants,F11,45750,44500,1250,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.0999366521768,457790
8838,N00026163,Lynn A. Westmoreland,R,2014,Insurance,F09,43500,40000,3500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.0950217348566,457790
8839,N00026163,Lynn A. Westmoreland,R,2014,Food & Beverage,N01,39500,13000,26500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.0862841040652,457790
8840,N00026163,Lynn A. Westmoreland,R,2014,Retired,W06,37100,0,37100,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.0810415255903,457790
8841,N00026163,Lynn A. Westmoreland,R,2014,Securities & Investment,F07,35600,30000,5600,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.0777649140436,457790
8842,N00026163,Lynn A. Westmoreland,R,2014,Health Professionals,H01,32350,22500,9850,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.0706655890255,457790
8843,N00026163,Lynn A. Westmoreland,R,2014,Automotive,M02,30900,17000,13900,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.0674981978636,457790
8844,N00026163,Lynn A. Westmoreland,R,2014,"Beer, Wine & Liquor",N02,30800,16500,14300,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026163&cycle=2014,0.0672797570939,457790
8845,N00027848,Hank Johnson,D,2014,Industrial Unions,P02,43000,43000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.146546112609,293423
8846,N00027848,Hank Johnson,D,2014,Lawyers/Law Firms,K01,41573,25000,16573,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.1416828265,293423
8847,N00027848,Hank Johnson,D,2014,Building Trade Unions,P01,33000,33000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.112465621304,293423
8848,N00027848,Hank Johnson,D,2014,Public Sector Unions,P04,31500,31500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.107353547609,293423
8849,N00027848,Hank Johnson,D,2014,Telecom Services,B09,30000,30000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.102241473913,293423
8850,N00027848,Hank Johnson,D,2014,Transportation Unions,P03,28000,28000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.0954253756522,293423
8851,N00027848,Hank Johnson,D,2014,Insurance,F09,26500,26500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.0903133019566,293423
8852,N00027848,Hank Johnson,D,2014,Leadership PACs,Q03,21000,21000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.0715690317392,293423
8853,N00027848,Hank Johnson,D,2014,Pharmaceuticals/Health Products,H04,20500,20500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.0698650071739,293423
8854,N00027848,Hank Johnson,D,2014,Food & Beverage,N01,18350,15000,3350,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00027848&cycle=2014,0.0625377015435,293423
8855,N00002577,John Lewis,D,2014,Insurance,F09,59000,55500,3500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.187182741117,315200
8856,N00002577,John Lewis,D,2014,Industrial Unions,P02,40000,40000,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.126903553299,315200
8857,N00002577,John Lewis,D,2014,Health Professionals,H01,34750,32750,2000,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.110247461929,315200
8858,N00002577,John Lewis,D,2014,Public Sector Unions,P04,31500,31500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.0999365482234,315200
8859,N00002577,John Lewis,D,2014,Lawyers/Law Firms,K01,29550,19000,10550,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.09375,315200
8860,N00002577,John Lewis,D,2014,Transportation Unions,P03,26500,26500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.0840736040609,315200
8861,N00002577,John Lewis,D,2014,Real Estate,F10,25650,20000,5650,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.0813769035533,315200
8862,N00002577,John Lewis,D,2014,Retail Sales,N03,24000,20500,3500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.0761421319797,315200
8863,N00002577,John Lewis,D,2014,Misc Unions,P05,23000,22500,500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.0729695431472,315200
8864,N00002577,John Lewis,D,2014,Misc Finance,F13,21250,12500,8750,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00002577&cycle=2014,0.0674175126904,315200
8865,N00026160,Tom Price,R,2014,Health Professionals,H01,442448,204500,237948,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.344507055633,1284293
8866,N00026160,Tom Price,R,2014,Insurance,F09,178050,130000,48050,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.13863658838,1284293
8867,N00026160,Tom Price,R,2014,Securities & Investment,F07,107400,84100,23300,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.0836257769839,1284293
8868,N00026160,Tom Price,R,2014,Retired,W06,106300,0,106300,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.0827692746126,1284293
8869,N00026160,Tom Price,R,2014,Pharmaceuticals/Health Products,H04,104600,89800,14800,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.0814455891296,1284293
8870,N00026160,Tom Price,R,2014,Health Services/HMOs,H03,92250,81000,11250,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.071829403415,1284293
8871,N00026160,Tom Price,R,2014,Real Estate,F10,90395,24945,65450,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.0703850289615,1284293
8872,N00026160,Tom Price,R,2014,Hospitals/Nursing Homes,H02,63050,34500,28550,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.0490931586484,1284293
8873,N00026160,Tom Price,R,2014,Commercial Banks,F03,50750,48500,2250,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.0395159048597,1284293
8874,N00026160,Tom Price,R,2014,Lawyers/Law Firms,K01,49050,22350,26700,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2014,0.0381922193767,1284293
8875,N00032416,Rob Woodall,R,2014,Health Professionals,H01,31000,18500,12500,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00032416&cycle=2014,0.143891570739,215440
8876,N00032416,Rob Woodall,R,2014,Insurance,F09,29500,29500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00032416&cycle=2014,0.136929075381,215440
8877,N00032416,Rob Woodall,R,2014,Real Estate,F10,23490,14890,8600,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00032416&cycle=2014,0.109032677312,215440
8878,N00032416,Rob Woodall,R,2014,Electric Utilities,E08,22700,20700,2000,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00032416&cycle=2014,0.105365763089,215440
8879,N00032416,Rob Woodall,R,2014,Credit Unions,F05,22600,11000,11600,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00032416&cycle=2014,0.104901596732,215440
8880,N00032416,Rob Woodall,R,2014,Leadership PACs,Q03,20500,20500,0,Center for Responsive Politics,03/09/2015,http://www.opensecrets.org/politicians/industries.php?cid=N00032416&cycle=2014,0.0951541032306,215440
