ID,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,CANDTOTAL,WINNER,RaceFundPerc
TAMMYBALDWIN2004WI2,2004,WI,TAMMY,BALDWIN,2,TAMMY BALDWIN,D,680504,1,0.825174401
DAVIDMAGNUM2004WI2,2004,WI,DAVID,MAGNUM,2,DAVID MAGNUM,R,144175,0,0.174825599
RONKIND2004WI3,2004,WI,RON,KIND,3,RON KIND,D,553671,1,0.684281948
DALESCHULTZ2004WI3,2004,WI,DALE,SCHULTZ,3,DALE W SCHULTZ,R,255456,0,0.315718052
GERALDBOYLE2004WI4,2004,WI,GERALD,BOYLE,4,GERALD H BOYLE,R,25150,0,0.048928152
GWENMOORE2004WI4,2004,WI,GWEN,MOORE,4,GWEN MOORE,D,488869,1,0.951071848
BRYANKENNEDY2004WI5,2004,WI,BRYAN,KENNEDY,5,BRYAN L KENNEDY,D,125330,0,0.197586023
TOMPETRI2004WI6,2004,WI,TOM,PETRI,6,TOM PETRI,R,414056,1,0.99879389
DAVIDOBEY2004WI7,2004,WI,DAVID,OBEY,7,DAVID R OBEY,D,617590,1,1
MARKGREEN2004WI8,2004,WI,MARK,GREEN,8,MARK GREEN,R,502456,1,0.997266952
ALANMOLLOHAN2004WV1,2004,WV,ALAN,MOLLOHAN,1,ALAN B MOLLOHAN,D,372750,1,1
SHELLEYCAPITO2004WV2,2004,WV,SHELLEY,CAPITO,2,SHELLEY MOORE CAPITO,R,944570,1,0.940132574
ERIKWELLS2004WV2,2004,WV,ERIK,WELLS,2,ERIK WELLS,D,60150,0,0.059867426
RICHARDSNUFFER2004WV3,2004,WV,RICHARD,SNUFFER,3,RICHARD SNUFFER,R,42027,0,0.103560437
NICKRAHALL2004WV3,2004,WV,NICK,RAHALL,3,NICK RAHALL,D,363794,1,0.896439563
EDWARDLADD2004WY1,2004,WY,EDWARD,LADD,1,EDWARD L TED LADD,D,209741,0,0.272396923
BARBARACUBIN2004WY1,2004,WY,BARBARA,CUBIN,1,BARBARA CUBIN,R,560242,1,0.727603077
